date,L_1,L_2,L_3,L_4,L_5,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,P_33,P_34,P_35,P_36,P_37,P_38,P_39
2/7/2016,18,29,30,31,38,1,0,2,1,0,1,2,2,1,0,2,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,3,4,1,1,1,1,0,0,1,0
2/8/2016,2,11,24,26,37,0,2,1,0,1,1,0,3,0,0,2,1,0,1,0,0,1,0,0,0,0,1,0,5,1,2,1,0,0,0,0,0,0,2,0,0,2,1,2
2/9/2016,4,7,24,29,39,0,1,0,1,0,0,1,0,3,0,1,1,1,2,1,2,1,2,1,1,0,0,0,1,0,0,1,0,3,0,1,0,0,1,1,1,1,0,1
2/10/2016,2,5,9,21,23,1,2,0,1,3,1,0,1,1,0,0,1,1,1,2,1,1,0,1,2,1,0,2,1,0,0,0,1,0,2,0,0,1,0,1,0,0,1,0
2/11/2016,7,11,26,28,38,0,0,0,1,0,0,2,2,2,0,1,0,1,0,2,0,0,0,0,0,1,0,2,0,0,2,1,3,1,0,0,1,0,1,0,1,2,3,1
2/12/2016,2,14,28,31,35,0,3,0,0,0,0,1,0,0,1,1,2,0,2,1,2,0,0,0,1,0,0,0,4,1,0,0,1,1,0,1,0,1,1,2,2,0,1,1
2/13/2016,5,7,11,18,32,1,0,0,0,4,1,1,0,1,0,1,0,0,0,0,0,1,1,0,3,1,1,0,1,1,0,0,1,0,3,0,1,1,0,2,1,0,1,2
2/14/2016,9,11,16,32,38,2,1,1,0,1,0,0,1,1,0,2,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,1,2,0,1,1,2,1,0,2,1,3,1
2/15/2016,11,19,20,24,35,0,0,0,0,0,0,1,1,0,4,1,0,1,0,1,0,2,0,3,2,1,1,1,1,1,1,3,1,1,0,0,0,1,0,1,0,0,1,0
2/16/2016,3,7,16,21,27,0,0,1,0,2,1,1,1,1,0,0,2,0,1,1,2,2,0,0,0,1,0,1,1,0,0,2,2,0,1,1,0,2,1,0,1,1,1,0
2/17/2016,5,17,32,34,35,0,1,0,2,2,0,1,1,0,0,1,0,1,0,0,0,1,2,1,1,0,1,1,1,2,1,1,1,0,1,0,1,0,1,2,0,2,1,0
2/18/2016,1,13,23,31,39,2,0,2,0,1,0,0,1,2,0,1,3,1,0,1,0,0,0,0,0,0,0,2,1,1,0,1,1,2,0,2,2,0,1,1,0,1,0,1
2/19/2016,3,6,15,27,35,1,0,1,2,1,1,1,0,0,1,1,1,1,1,2,0,1,0,0,0,0,1,1,1,1,0,2,0,1,0,0,1,1,1,1,0,2,1,1
2/20/2016,3,17,23,34,38,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,2,1,0,0,2,1,1,1,0,3,0,3,0,2,0,1,0
2/21/2016,2,4,6,11,17,0,3,1,2,2,2,0,2,0,1,3,2,0,1,0,0,1,2,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,1,0
2/22/2016,9,11,21,34,35,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,0,1,1,1,0,0,0,2,0,1,2,0,3,1,3,1,2,2,1,1,2
2/23/2016,12,15,19,23,35,3,0,0,1,0,0,0,0,1,2,0,4,0,0,1,0,2,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,2,2,1,3,0,1
2/24/2016,3,17,18,25,36,1,2,2,2,1,0,0,1,1,0,0,3,0,0,1,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,3,1,0,0,2
2/25/2016,1,5,20,22,37,2,0,1,0,2,0,1,1,1,1,1,1,1,1,3,0,2,0,0,1,1,1,2,0,0,0,1,0,1,2,0,1,0,0,0,0,2,0,0
2/26/2016,9,11,32,33,34,1,0,1,0,2,0,0,0,2,1,2,2,0,1,1,0,0,0,1,0,0,1,2,0,2,1,0,0,0,1,0,2,2,2,1,0,1,1,0
2/27/2016,2,23,24,29,34,0,3,0,1,0,2,1,1,1,0,1,0,0,0,1,2,0,0,1,3,0,1,1,2,2,0,0,0,1,0,1,0,0,1,1,1,1,1,0
2/28/2016,2,13,14,32,38,1,3,1,1,1,1,2,0,0,0,0,0,1,1,0,1,1,1,1,0,0,2,1,1,1,1,0,0,1,1,2,1,1,1,0,0,0,1,0
2/29/2016,3,4,8,19,22,0,1,3,2,0,2,1,2,1,0,0,1,0,0,0,1,2,1,2,0,1,1,1,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,2
3/1/2016,13,27,35,37,39,1,0,1,0,0,2,0,0,2,1,1,1,1,1,0,0,0,1,3,2,0,1,1,1,0,0,2,1,0,1,0,0,0,0,2,0,2,1,1
3/2/2016,8,10,14,16,26,1,1,1,2,0,2,0,1,0,1,1,0,2,2,1,2,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,1,2,2,1
3/3/2016,14,15,26,31,33,1,0,0,1,0,0,0,1,1,1,0,0,0,2,2,0,0,2,1,0,1,0,1,0,0,2,0,0,1,2,2,1,2,1,0,3,1,0,1
3/4/2016,8,10,11,19,25,0,0,0,0,0,2,0,2,0,1,2,1,0,1,1,1,1,1,2,0,1,1,1,1,3,0,0,0,1,0,0,1,0,1,1,3,0,1,0
3/5/2016,11,21,22,23,29,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,2,0,0,0,1,2,4,1,0,0,1,0,1,1,1,0,2,1,2,1,1,0,2,0
3/6/2016,1,10,13,24,27,2,0,0,0,1,1,1,0,0,1,2,0,1,0,1,0,0,1,1,0,2,0,0,3,1,0,2,0,1,1,1,0,1,1,1,1,0,2,1
3/7/2016,4,7,10,16,18,0,0,0,2,1,0,2,2,2,1,1,3,0,1,0,2,0,1,0,2,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0
3/8/2016,1,4,24,27,36,2,0,0,1,2,1,0,1,1,0,1,2,0,2,0,0,1,0,1,0,1,0,0,2,0,0,2,1,2,0,1,0,0,2,0,1,1,1,1
3/9/2016,4,5,14,22,31,2,1,0,2,2,0,0,0,1,1,0,1,2,2,2,0,2,0,1,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1
3/10/2016,20,23,24,38,39,1,1,0,0,1,1,1,2,0,0,1,0,0,2,1,0,1,0,0,2,1,1,2,2,0,0,1,2,1,0,0,0,1,0,0,0,1,3,1
3/11/2016,3,11,13,22,25,2,0,2,0,1,0,1,1,1,0,1,1,1,0,2,0,1,0,2,1,0,1,0,1,1,0,0,1,2,2,1,0,0,0,0,3,1,0,0
3/12/2016,15,18,19,28,38,1,1,0,0,0,0,0,2,1,0,0,0,0,1,3,1,0,1,4,1,0,0,0,1,0,0,1,1,1,0,2,0,2,0,0,1,0,3,2
3/13/2016,16,18,23,27,36,0,0,1,0,1,2,2,1,0,0,0,1,1,1,0,2,1,3,1,1,0,1,1,0,1,2,1,0,1,0,0,0,0,1,0,1,1,0,2
3/14/2016,4,5,24,28,37,2,0,0,1,1,0,2,3,2,0,0,1,0,1,0,1,1,1,1,0,0,0,1,2,0,0,1,1,0,1,0,0,1,0,1,0,1,1,3
3/15/2016,2,8,11,21,32,1,1,1,1,1,3,1,3,1,2,2,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1
3/16/2016,4,14,20,27,34,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,2,1,1,0,2,1,0,1,1,3,1,0,1,0,2,0,0,3,2,1
3/17/2016,10,11,12,32,34,0,0,1,2,1,0,0,0,1,1,2,2,2,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,2,1,2,0,2,1,0,0,1,0
3/18/2016,3,12,14,24,31,1,1,1,1,0,1,0,1,0,2,1,1,1,2,1,1,1,1,0,0,1,1,1,2,1,0,0,2,0,0,2,1,0,1,0,0,0,1,0
3/19/2016,11,14,27,32,36,0,0,1,1,1,1,0,1,1,0,2,2,1,2,1,1,1,1,0,0,0,0,0,2,0,1,1,0,0,2,1,1,0,0,0,2,1,0,2
3/20/2016,6,15,30,36,39,0,0,2,1,1,2,1,1,1,1,2,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,1,1,1,1,0,2,3,1,1
3/21/2016,2,3,4,5,16,1,2,1,1,1,0,0,1,0,1,0,0,1,1,4,3,0,0,1,0,0,1,0,1,0,2,0,0,1,0,0,1,1,1,2,0,1,1,0
3/22/2016,10,19,23,25,38,1,0,0,0,1,1,1,1,0,3,1,0,0,0,1,1,0,1,2,0,0,1,1,0,2,0,0,0,3,0,2,1,1,0,1,0,2,1,1
3/23/2016,1,2,8,10,39,2,1,0,0,2,0,1,1,0,2,2,0,0,0,1,1,1,1,0,0,0,0,0,1,1,2,2,0,1,0,0,0,1,1,2,1,1,1,1
3/24/2016,9,14,19,20,33,0,1,0,1,2,1,1,1,1,0,0,0,1,3,2,1,0,0,2,1,0,0,1,1,0,1,0,1,0,2,0,1,2,1,0,0,2,0,0
3/25/2016,5,6,18,34,39,0,0,2,0,1,1,2,1,0,0,0,0,2,1,1,1,1,2,2,1,0,0,0,0,1,0,2,0,1,0,1,1,1,1,1,1,1,0,1
3/26/2016,3,12,16,18,23,1,0,1,1,0,0,2,1,0,0,0,1,0,2,0,1,1,1,0,1,1,0,3,0,0,0,0,3,1,1,2,1,0,1,1,0,1,2,0
3/27/2016,1,12,33,36,37,2,2,1,2,0,0,0,0,0,1,1,1,0,1,1,2,0,1,0,1,1,1,1,0,0,1,2,0,0,0,2,0,1,2,0,1,1,1,0
3/28/2016,3,26,29,33,37,0,1,2,1,0,1,1,1,0,0,2,2,0,0,1,0,0,1,0,0,2,0,1,0,1,1,1,1,2,0,2,0,2,0,0,1,2,0,1
3/29/2016,11,18,23,32,39,0,2,1,0,0,0,0,1,3,0,3,1,0,0,0,0,0,2,1,1,1,1,1,0,0,1,1,1,2,1,0,1,1,0,2,0,0,0,2
3/30/2016,6,11,20,22,30,1,0,1,1,0,1,0,0,0,4,2,1,1,0,1,1,1,0,0,1,0,2,1,0,1,2,1,0,2,2,1,0,0,0,1,1,0,0,0
3/31/2016,6,12,27,29,31,1,0,1,0,1,2,1,0,2,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,2,1,1,2,1,1,2,1,2,0,0,0,0,0,1
4/1/2016,5,10,26,29,31,2,0,0,0,3,2,0,0,1,2,0,2,0,0,0,2,1,1,0,0,0,0,0,0,1,1,1,1,2,0,2,1,1,0,1,1,0,1,1
4/2/2016,13,17,24,27,37,1,1,0,1,1,0,1,0,1,0,0,0,2,0,0,2,3,2,0,1,0,0,2,2,1,0,2,0,0,0,2,1,1,1,0,0,1,0,1
4/3/2016,3,4,7,12,19,0,0,2,1,0,0,1,0,2,1,0,1,1,0,1,0,0,1,2,2,2,0,2,0,0,2,0,0,1,1,0,2,0,0,1,1,1,2,0
4/4/2016,2,11,17,28,29,1,1,0,1,0,0,0,0,2,1,3,1,0,1,1,0,1,1,0,2,2,0,1,1,0,1,1,1,2,0,1,0,1,0,0,0,2,0,1
4/5/2016,12,16,23,28,39,2,0,1,0,1,2,0,1,1,1,0,2,0,0,0,2,1,0,1,2,0,0,1,0,0,1,1,1,1,2,1,0,1,0,1,0,0,2,1
4/6/2016,9,21,24,25,33,1,0,1,0,0,0,1,1,2,0,3,1,2,0,0,0,1,0,0,0,1,0,1,2,3,0,2,0,0,0,0,0,2,0,2,2,0,1,1
4/7/2016,14,22,29,33,38,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1,0,2,3,1,0,1,1,1,2,1,2,0,0,2,0,0,0,2,0,1,0,1,3,0
4/8/2016,4,17,28,31,34,0,2,1,3,0,0,2,1,0,0,0,0,0,0,1,0,2,0,1,1,0,1,1,1,0,0,0,1,0,2,2,0,1,1,1,1,2,1,1
4/9/2016,3,11,12,20,35,0,1,1,0,0,0,0,0,0,2,2,2,0,0,2,2,1,1,1,4,1,3,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1
4/10/2016,1,15,21,27,30,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2,0,1,1,1,1,1,1,0,0,2,0,3,0,2,1,1,0,1,1,1,1,1,1,2
4/11/2016,11,14,17,22,30,0,3,0,0,0,0,1,1,1,0,1,2,0,1,0,2,1,0,0,0,1,2,0,2,2,0,3,1,0,2,0,0,1,0,2,0,0,0,1
4/12/2016,8,20,25,33,34,1,0,0,0,0,1,0,1,2,2,1,1,1,0,0,2,1,2,0,1,2,0,1,0,1,0,0,0,1,1,1,0,1,2,0,1,2,1,0
4/13/2016,5,8,20,31,32,0,0,0,1,1,1,0,1,0,2,0,0,1,1,0,0,1,1,0,1,0,3,1,0,0,1,1,0,1,0,3,2,2,2,0,1,1,1,0
4/14/2016,18,24,25,38,39,0,0,1,0,1,0,1,1,0,0,2,0,1,1,0,0,0,2,0,1,1,0,0,3,2,1,0,1,0,1,1,2,1,0,1,0,0,3,2
4/15/2016,4,10,19,20,21,1,0,0,1,1,0,0,2,0,1,0,0,1,0,2,0,0,1,3,1,2,0,2,0,2,2,0,0,0,2,2,0,0,1,0,2,0,1,0
4/16/2016,19,26,32,36,37,1,0,0,1,0,1,1,1,1,1,2,1,0,1,0,0,0,0,2,1,1,1,1,2,0,1,3,0,1,0,1,1,1,0,0,1,1,1,0
4/17/2016,13,14,15,23,35,2,0,1,0,0,0,1,0,1,1,3,0,3,1,2,2,0,0,0,0,0,0,2,0,0,0,3,0,1,1,1,0,0,1,1,2,1,0,0
4/18/2016,1,8,14,25,34,2,3,1,0,0,1,1,1,0,1,0,0,1,2,0,2,1,0,0,0,0,0,1,0,1,0,0,0,2,1,1,2,0,2,0,0,0,3,1
4/19/2016,5,9,18,30,38,0,0,3,1,2,0,1,1,3,2,0,2,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,3,1,0,1,0,1,0
4/20/2016,3,7,18,22,31,0,0,2,0,0,2,1,1,0,0,0,1,0,1,1,1,2,2,1,0,0,1,1,1,2,1,0,1,2,0,2,2,1,0,0,0,1,0,0
4/21/2016,1,13,29,34,38,1,1,1,1,0,0,1,1,1,2,0,1,2,0,1,0,0,2,0,0,0,0,0,1,1,1,1,0,2,2,0,0,2,1,0,1,1,1,1
4/22/2016,30,31,34,35,37,1,1,1,0,1,1,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,2,1,1,1,0,0,2,1,1,1,2,3,1,2,1,0
4/23/2016,1,6,20,24,36,1,0,0,0,0,1,0,1,0,0,1,1,2,1,2,0,0,0,1,1,1,1,2,2,0,1,0,2,1,0,1,0,0,1,1,2,0,2,1
4/24/2016,2,10,18,19,36,2,1,1,1,3,1,0,0,1,1,0,0,1,0,0,1,1,2,1,0,0,1,1,0,2,1,0,1,0,0,1,2,0,1,0,1,1,0,1
4/25/2016,3,6,16,23,34,0,0,1,0,0,3,0,1,1,1,1,1,1,2,0,1,0,0,0,1,2,0,1,1,1,0,1,0,1,0,0,1,0,2,1,1,2,1,1
4/26/2016,20,23,31,33,36,1,0,1,0,0,0,1,0,0,2,0,2,1,2,0,0,2,2,0,1,0,0,1,0,1,2,0,2,1,0,1,0,2,2,0,3,0,0,0
4/27/2016,5,11,24,25,30,2,0,1,1,2,0,0,2,1,0,2,0,0,1,1,0,1,0,2,0,1,0,2,1,2,2,0,1,0,3,0,0,1,0,0,0,1,0,0
4/28/2016,4,22,27,28,33,0,2,2,2,1,0,0,1,0,0,0,0,0,0,2,0,0,2,1,0,0,3,0,0,1,0,1,4,1,1,0,2,2,1,0,1,0,0,0
4/29/2016,11,12,20,36,38,2,0,0,1,0,1,1,1,2,1,3,1,0,0,2,1,2,0,1,2,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,0,2,0
4/30/2016,1,7,13,15,26,2,1,1,0,1,1,2,1,0,1,1,1,2,1,2,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1
5/1/2016,19,23,32,35,36,0,1,0,0,1,0,1,1,0,2,1,1,0,1,1,0,1,1,1,0,0,0,2,1,1,0,0,3,0,1,1,1,1,0,2,1,0,1,2
5/2/2016,10,15,23,32,35,1,0,1,1,1,1,1,2,0,1,0,0,0,3,2,0,1,1,0,0,0,1,3,1,0,0,1,0,0,1,1,1,0,1,2,0,1,0,1
5/3/2016,7,12,14,15,29,3,0,2,0,0,1,2,0,1,0,0,2,0,4,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,3,0,1,0,0,0,1
5/4/2016,14,17,22,24,32,0,0,1,0,0,0,0,0,2,0,2,0,0,2,1,0,3,0,0,1,2,1,0,1,1,2,0,1,0,0,2,4,0,0,1,2,1,0,0
5/5/2016,15,17,25,36,39,0,1,1,1,0,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,1,2,1,2,1,0,0,2,1,3,0,0,1,2,0,1,3
5/6/2016,3,7,19,26,32,0,0,2,0,0,1,4,0,0,2,0,2,2,0,3,0,0,1,1,3,0,1,1,0,0,1,0,0,1,0,1,2,0,0,0,0,0,2,0
5/7/2016,2,3,17,18,36,0,1,2,3,0,1,1,2,2,0,0,0,1,0,0,0,1,1,1,0,2,0,1,0,0,1,2,1,2,1,0,0,0,0,0,2,1,0,1
5/8/2016,6,12,26,30,37,2,1,0,1,0,2,1,1,1,2,2,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,2,0,1,1,0,1,0,1,0,1,2,0,1
5/9/2016,1,7,14,36,39,1,1,2,0,0,1,3,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,3,2,1,0,0,1,0,0,1,0,3,0,1,1
5/10/2016,13,14,23,30,34,0,0,0,0,0,0,0,0,1,2,0,1,2,2,0,1,2,1,0,0,0,0,2,0,1,2,0,0,1,2,1,0,2,2,1,1,0,2,1
5/11/2016,4,18,20,26,31,0,1,1,2,0,1,1,2,0,0,1,1,2,0,1,0,2,1,0,2,0,0,1,1,0,1,0,1,1,1,2,0,0,0,1,2,0,0,1
5/12/2016,1,10,16,22,39,1,0,0,0,0,0,0,1,0,2,0,1,0,0,1,1,0,0,0,2,0,2,1,2,0,0,1,1,2,1,1,1,2,1,1,2,0,0,3
5/13/2016,2,3,9,20,36,1,2,2,2,1,1,1,0,1,0,0,0,0,1,1,2,2,0,0,1,0,0,0,2,0,1,0,0,0,0,1,2,0,0,0,4,0,1,1
5/14/2016,6,8,9,12,22,2,1,1,0,1,1,0,1,2,0,0,1,2,1,0,0,2,0,1,0,0,3,2,1,0,0,1,1,1,0,0,0,1,1,0,1,2,0,0
5/15/2016,8,9,10,24,25,1,1,1,0,2,0,0,1,3,1,0,0,1,0,0,1,2,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,2,0,0,1,2,0,1
5/16/2016,10,20,27,34,37,2,2,0,0,1,0,2,1,2,1,1,0,0,0,1,0,0,0,1,1,3,2,0,1,1,1,1,0,1,1,0,0,0,2,1,0,1,0,0
5/17/2016,10,17,19,24,32,0,1,0,1,0,1,1,2,2,2,1,0,0,1,1,0,1,1,1,0,3,0,1,3,1,0,0,0,0,2,2,1,0,0,0,0,0,0,1
5/18/2016,3,16,21,32,35,0,0,2,2,1,1,1,0,0,2,2,1,1,0,0,2,0,1,1,0,1,1,0,0,0,1,1,1,1,0,2,1,0,1,2,1,0,0,0
5/19/2016,2,27,33,36,39,1,1,0,0,0,1,2,0,1,1,1,0,0,1,0,1,2,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,3,0,3,2,1,2
5/20/2016,7,11,21,22,27,1,0,1,1,0,1,2,0,0,2,1,1,1,0,0,1,0,0,0,0,2,1,0,2,1,0,1,0,2,0,0,1,0,1,2,0,2,2,1
5/21/2016,4,5,8,17,22,0,0,0,1,2,1,1,4,1,1,0,2,0,0,0,1,2,1,0,2,0,2,0,0,0,0,1,0,0,0,2,0,1,1,1,0,2,0,1
5/22/2016,8,11,22,36,37,0,1,1,0,1,1,1,2,0,1,2,1,1,2,0,1,1,0,0,0,1,1,0,2,0,0,1,1,0,0,0,1,0,1,0,1,1,2,2
5/23/2016,12,18,27,35,37,0,1,0,1,1,1,0,0,2,0,0,1,1,2,0,2,0,2,0,0,0,1,0,1,1,1,2,1,1,0,1,0,0,0,2,0,3,0,2
5/24/2016,7,9,14,27,33,1,0,0,2,0,0,2,0,1,1,0,0,0,1,1,1,2,0,1,0,1,1,1,1,0,1,2,0,0,0,2,0,1,0,2,1,2,1,1
5/25/2016,2,3,5,8,20,0,3,1,0,3,0,0,2,0,2,2,0,2,0,1,1,0,2,0,1,1,0,0,0,1,1,0,1,0,1,0,1,2,0,0,1,0,0,1
5/26/2016,5,16,17,27,32,2,1,0,1,2,0,1,0,2,0,0,1,1,1,0,1,2,0,1,0,1,0,0,0,1,0,1,1,1,1,2,1,1,3,0,0,0,0,1
5/27/2016,23,24,26,28,32,1,0,1,1,1,0,0,0,1,0,2,0,1,0,0,1,1,0,0,0,1,1,1,2,1,1,0,1,1,1,1,1,1,2,0,1,2,0,2
5/28/2016,10,21,22,28,33,1,0,2,0,1,2,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,3,3,0,1,1,0,2,1,0,1,1,0,1
5/29/2016,2,7,11,21,26,2,1,0,2,3,0,1,1,1,0,2,0,2,0,1,1,0,1,0,1,1,0,0,1,1,2,0,0,1,1,1,0,0,0,1,1,0,0,1
5/30/2016,15,18,24,32,34,0,0,0,2,1,0,1,2,2,0,0,0,2,0,1,1,1,3,1,0,1,1,1,3,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
5/31/2016,11,15,20,24,28,1,0,1,1,1,0,2,0,1,2,1,0,0,1,1,1,1,0,0,2,1,0,1,1,0,0,2,1,0,2,0,1,0,1,1,1,0,2,0
6/1/2016,5,13,14,32,34,0,0,1,1,2,0,0,1,2,0,0,2,2,2,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,2,0,2,2,0,0,0,1
6/2/2016,14,18,19,21,29,0,0,0,0,2,0,0,0,1,2,1,0,1,2,0,2,0,1,2,2,3,2,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1
6/3/2016,17,24,25,29,32,0,1,0,1,1,0,0,1,1,2,0,0,0,0,0,0,2,0,0,0,2,2,2,1,1,0,1,2,1,0,2,3,0,1,1,1,0,1,0
6/4/2016,1,6,10,16,35,1,1,1,0,0,1,0,1,0,1,2,1,0,2,1,1,0,1,0,0,1,0,1,1,1,1,0,2,0,1,0,0,1,1,2,1,0,2,1
6/5/2016,5,10,14,22,34,0,1,0,0,2,1,2,0,0,2,0,1,0,1,1,0,0,1,0,2,0,4,1,1,0,0,1,0,1,1,0,1,1,2,2,0,0,0,1
6/6/2016,12,14,26,32,35,1,0,1,1,1,0,2,1,0,0,2,1,3,1,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,2,1,0,4,1,0,0,1
6/7/2016,1,4,5,20,27,1,1,0,1,1,0,0,1,1,1,3,0,3,0,0,0,1,1,2,3,1,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,3
6/8/2016,2,15,23,29,32,0,2,2,0,1,3,2,0,2,0,0,0,1,1,3,0,0,0,1,0,1,0,1,0,0,0,0,0,2,2,0,2,0,1,0,2,1,0,0
6/9/2016,2,29,30,33,37,0,2,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,2,4,0,0,2,2,0,1,2,2,0
6/10/2016,5,6,20,29,35,0,1,0,0,2,2,1,0,0,1,1,0,1,1,1,0,0,3,1,1,0,0,1,1,0,4,0,1,2,2,0,0,0,1,1,0,0,0,1
6/11/2016,9,11,17,26,29,2,0,0,1,0,1,0,1,2,0,2,1,0,2,1,1,1,1,2,0,0,2,0,3,0,2,0,0,1,1,1,0,1,0,0,0,1,0,0
6/12/2016,17,27,30,31,39,2,0,0,0,2,0,1,1,1,0,0,1,0,0,0,1,2,4,0,0,1,1,0,2,0,1,1,0,0,1,2,0,1,1,0,0,1,2,1
6/13/2016,2,9,15,20,28,1,2,1,0,1,1,1,0,2,0,0,0,0,1,1,0,1,2,1,2,0,0,0,0,0,2,1,2,1,1,1,0,1,0,1,0,1,1,1
6/14/2016,4,11,26,33,39,2,1,1,2,1,1,1,0,2,1,3,1,1,0,0,1,0,0,1,0,2,0,0,0,1,1,0,0,1,0,0,0,2,1,0,1,1,0,1
6/15/2016,4,12,17,30,37,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,3,1,0,1,1,1,1,0,3,1,1,1,0,1,1,0,1,1,1,0,2,1,1
6/16/2016,4,7,23,26,29,2,0,0,1,0,0,1,4,0,0,0,2,0,2,2,1,0,2,0,0,0,0,1,0,1,3,1,0,1,1,1,0,0,0,1,2,1,0,0
6/17/2016,3,10,21,29,36,1,1,1,1,1,0,0,0,0,2,0,1,1,1,0,0,1,0,1,2,1,0,2,0,1,0,1,1,1,0,1,0,0,1,2,2,1,1,1
6/18/2016,3,6,24,28,30,0,0,2,0,1,1,1,1,0,0,0,1,2,0,0,1,0,0,0,3,1,2,0,3,1,0,1,1,1,3,0,1,1,1,1,0,0,0,0
6/19/2016,8,11,24,27,35,0,0,0,0,0,1,1,2,0,0,2,2,0,0,0,1,0,1,1,1,1,1,2,3,0,0,3,1,0,0,0,1,1,1,1,1,0,2,0
6/20/2016,7,9,12,20,27,1,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1,0,3,3,0,0,2,1,0,0,2,1,1,1,0,1,0,1,3,2,1,1,0
6/21/2016,2,4,22,28,31,1,1,1,1,0,1,0,2,1,0,1,1,2,2,0,2,1,1,1,1,0,2,1,1,0,0,0,2,0,0,2,0,0,0,0,1,0,0,1
6/22/2016,12,18,21,26,27,1,0,0,1,0,1,1,0,3,1,2,1,1,0,0,0,1,2,1,1,2,1,0,0,1,2,1,0,0,0,1,2,0,0,1,0,0,0,2
6/23/2016,4,13,19,22,35,0,0,1,2,2,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,2,2,0,2,0,0,1,0,0,0,1,1,0,0,2,1,2,1,1
6/24/2016,7,9,14,21,29,1,0,0,1,1,0,2,0,2,0,0,0,0,2,1,1,0,1,2,0,2,2,1,1,1,0,0,2,3,0,0,0,1,0,0,1,1,0,1
6/25/2016,2,22,32,36,38,0,1,0,2,2,0,1,1,2,0,0,0,1,0,1,0,1,0,2,1,1,1,0,0,0,1,1,0,1,2,0,2,0,0,2,3,0,1,0
6/26/2016,1,14,15,35,38,1,0,2,3,2,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,2,1,0,1,1,0,0,0,0,1,2,1,0,2,1
6/27/2016,13,24,26,30,33,1,1,0,0,3,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,2,2,1,0,1,1,0,0,2,1,1,1,1,0,0,1,2,1
6/28/2016,18,23,31,35,38,0,1,1,3,0,1,1,2,1,0,1,2,1,0,2,0,0,1,0,0,0,0,1,1,0,0,0,2,2,0,2,0,1,0,2,1,0,1,0
6/29/2016,1,9,18,24,31,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,3,0,0,0,0,0,2,0,2,1,1,1,3,3,0,1,1,1,0,0,0,1
6/30/2016,10,15,26,34,35,1,2,1,0,0,0,0,1,0,2,2,0,0,0,2,0,0,1,0,0,1,1,0,0,0,3,1,0,1,2,0,1,3,1,2,0,1,0,1
